,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,4_X,4_Y,1_person_X,1_person_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,6_person_X,6_person_Y,8_person_X,8_person_Y
1709,17.09,848.6721723833263,-2611.898026844293,447.54119532878144,-1719.7504970583536,-241.13304003532545,-2777.4596882024957,-2209.5938126793108,529.9918561164059,4717.3288532143415,32.64111017514399,451.5177,-3516.55964,-2599.3024729452054,-2872.0004077853882,-2145.0049077702706,-3319.2495462499996,-1149.79542,713.1964,5604.82065,1646.33536
1710,17.1,849.7022162964314,-2616.3428196279788,442.79776658568505,-1721.3315991294317,-245.86954874612118,-2779.0614014204457,-2204.616247609069,530.46497974878,4720.647331346209,36.38112393024076,452.69364,-3516.64303,-2599.223621369863,-2871.5782903652967,-2145.270043952703,-3319.1387543749997,-1141.85597,712.58074,5605.74541,1648.53671
1711,17.11,851.3034915481894,-2620.638935972284,438.05433784258867,-1722.9127012005097,-250.60605745691691,-2780.6631146383957,-2199.638682538827,530.9381033811542,4723.965809478077,40.12113768533752,452.87634,-3516.60951,-2599.1447697945205,-2871.1561729452055,-2145.5351801351353,-3319.0279625,-1134.00991,711.68304,5606.59902,1650.66545
1712,17.12,852.7340454576515,-2624.9707872349877,433.3109090994923,-1724.4938032715877,-255.34256616771265,-2782.2648278563456,-2194.6611174685854,531.4112270135283,4727.284287609945,43.861151440434284,451.82821,-3516.60122,-2599.065918219178,-2870.734055525114,-2145.8003163175676,-3318.917170625,-1126.14279,710.94114,5607.31022,1652.77636
1713,17.13,853.4359871435483,-2629.8355571288826,428.5674803563959,-1726.0749053426657,-260.0790748785084,-2783.8665410742956,-2189.6835523983436,531.8843506459025,4730.602765741813,47.601165195531046,451.86863,-3516.71647,-2598.9870666438355,-2870.311938105023,-2146.0654525,-3318.80637875,-1118.39809,710.13017,5607.89945,1654.84686
1714,17.14,854.2878011827653,-2634.299325519093,423.8240516132995,-1727.6560074137437,-264.8155835893041,-2785.4682542922455,-2184.705987328102,532.3574742782766,4733.92124387368,51.34117895062781,451.97199,-3516.7613,-2598.9082150684935,-2869.8898206849317,-2146.330588682433,-3318.6955868749997,-1110.62291,709.53781,5608.16604,1656.85981
1715,17.150000000000002,855.2937167911462,-2638.7193127932414,419.0806228702031,-1729.2371094848218,-269.5520923000998,-2787.0699675101955,-2179.72842225786,532.8305979106508,4737.239722005548,55.08119270572457,453.24845,-3517.03127,-2598.829363493151,-2869.46770326484,-2146.595724864865,-3318.5847949999998,-1102.88935,708.51727,5608.34411,1658.78351
1716,17.16,856.9058219423749,-2642.980941198114,414.3371941271067,-1730.8182115558998,-274.2886010108955,-2788.6716807281455,-2174.7508571876183,533.303721543025,4740.558200137416,58.82120646082133,453.28324,-3517.18992,-2598.7505119178086,-2869.045585844749,-2146.8608610472975,-3318.474003125,-1095.17772,707.45778,5608.40649,1660.58944
1717,17.17,858.246560344823,-2647.303163221964,409.59376538401034,-1732.3993136269778,-279.0251097216912,-2790.2733939460954,-2169.7732921173765,533.7768451753991,4743.876678269284,62.56122021591809,452.19116,-3517.17676,-2598.671660342466,-2868.6234684246574,-2147.12599722973,-3318.36321125,-1087.51454,706.40477,5608.29214,1662.20131
1718,17.18,858.8575125197766,-2652.1921366163187,404.85033664091395,-1733.9804156980558,-283.7616184324869,-2791.8751071640454,-2164.7957270471347,534.2499688077733,4747.1951564011515,66.30123397101485,452.33085,-3517.41413,-2598.5928087671236,-2868.2013510045663,-2147.391133412162,-3318.252419375,-1080.04209,705.18656,5608.02412,1663.63962
1719,17.19,859.6897136436276,-2656.6281734272748,400.10690789781756,-1735.5615177691338,-288.4981271432826,-2793.4768203819954,-2159.818161976893,534.7230924401474,4750.513634533019,70.0412477261116,452.29059,-3517.5539,-2598.513957191781,-2867.7792335844747,-2147.656269594595,-3318.1416274999997,-1072.67518,704.02924,5607.65855,1664.88681
1720,17.2,860.6038164563114,-2661.03790475065,395.3634791547212,-1737.1426198402119,-293.2346358540783,-2795.0785335999453,-2154.840596906651,535.1962160725216,4753.832112664887,73.78126148120836,452.45939,-3517.75324,-2598.4351056164387,-2867.3571161643836,-2147.9214057770273,-3318.030835625,-1065.39028,702.82422,5607.09193,1665.98249
1721,17.21,861.650528739621,-2665.4082083080707,390.6200504116248,-1738.7237219112899,-297.971144564874,-2796.6802468178953,-2149.8630318364094,535.6693397048957,4757.150590796755,77.52127523630512,452.56735,-3517.88182,-2598.3562540410962,-2866.934998744292,-2148.1865419594596,-3317.92004375,-1058.18121,701.54984,5606.43331,1666.97529
1722,17.22,862.7424633289448,-2669.7603992450963,385.8766216685284,-1740.304823982368,-302.7076532756697,-2798.2819600358453,-2144.8854667661676,536.1424633372699,4760.469068928623,81.26128899140187,453.64705,-3517.99694,-2598.2774024657538,-2866.512881324201,-2148.451678141892,-3317.809251875,-1050.85777,700.21903,5605.70363,1667.8451
1723,17.23,864.3180031321207,-2673.98334484881,381.133192925432,-1741.885926053446,-307.4441619864654,-2799.883673253795,-2139.907901695926,536.615586969644,4763.78754706049,85.00130274649862,452.93797,-3518.26386,-2598.1985508904113,-2866.0907639041097,-2148.7168143243243,-3317.69846,-1043.65178,698.94633,5604.75676,1668.62074
1724,17.240000000000002,865.249717833427,-2678.7338275387583,376.3897641823356,-1743.467028124524,-312.1806706972611,-2801.485386471745,-2134.930336625684,537.0887106020182,4767.106025192358,88.74131650159538,452.94256,-3518.32327,-2598.119699315069,-2865.668646484018,-2148.981950506757,-3317.5876681249997,-1036.38759,697.79316,5603.67776,1669.28306
1725,17.25,866.197326233513,-2683.0987388463577,371.64633543923924,-1745.048130195602,-316.9171794080568,-2803.087099689695,-2130.49226386894,539.3916457304676,4770.424503324226,92.48133025669213,452.90777,-3518.43668,-2598.0408477397264,-2865.246529063927,-2149.2470866891895,-3317.47687625,-1029.0349,696.73013,5602.57817,1669.86315
1726,17.26,867.1706436396411,-2687.4502465804458,366.90290669614285,-1746.62923226668,-321.65368811885253,-2804.688812907645,-2126.054191112196,541.6945808589171,4773.742981456094,96.22134401178889,452.87404,-3518.56681,-2597.961996164384,-2864.8244116438354,-2149.512222871622,-3317.366084375,-1021.66537,695.62036,5601.33378,1670.30854
1727,17.27,868.1546115407689,-2691.7919163180304,362.15947795304646,-1748.210334337758,-326.39019682964823,-2806.290526125595,-2121.616118355452,543.9975159873666,4777.0614595879615,99.96135776688564,452.48144,-3518.56032,-2597.8831445890414,-2864.4022942237443,-2149.777359054054,-3317.2552925,-1014.26918,694.52517,5599.98507,1670.66015
1728,17.28,868.9887913711248,-2696.1638440641245,357.4160492099501,-1749.791436408836,-331.12670554044394,-2807.892239343545,-2117.1780455987077,546.300451115816,4780.379937719829,103.7013715219824,452.50148,-3518.75081,-2597.804293013699,-2863.9801768036527,-2150.0424952364865,-3317.1445006249996,-1007.03189,693.54265,5598.5853,1670.91024
1729,17.29,869.9196506677397,-2700.5045855160674,352.6726204668537,-1751.372538479914,-335.86321425123964,-2809.493952561495,-2112.7399728419637,548.6033862442655,4783.698415851697,107.44138527707915,452.10545,-3518.77711,-2597.7254414383565,-2863.5580593835616,-2150.3076314189193,-3317.0337087499997,-999.76482,692.46577,5597.13998,1671.10474
1730,17.3,870.7200267903089,-2704.8706557935097,347.9291917237573,-1752.953640550992,-340.59972296203534,-2811.095665779445,-2108.3019000852196,550.906321372715,4787.016893983565,111.1813990321759,452.00833,-3518.83244,-2597.646589863014,-2863.1359419634705,-2150.5727676013516,-3316.922916875,-992.69838,691.68197,5595.47108,1671.13969
1731,17.31,871.5923409903334,-2709.211620862567,343.1857629806609,-1754.53474262207,-345.33623167283105,-2812.697378997395,-2103.8638273284755,553.2092565011644,4790.335372115433,114.92141278727266,451.75516,-3518.85534,-2597.5677382876715,-2862.713824543379,-2150.837903783784,-3316.812125,-985.77107,690.89017,5593.76673,1671.10484
1732,17.32,872.4297244238937,-2713.553897323347,338.4423342375645,-1756.1158446931481,-350.07274038362675,-2814.299092215345,-2099.4257545717314,555.5121916296139,4793.6538502473,118.66142654236941,451.6359,-3519.01336,-2597.488886712329,-2862.291707123288,-2151.1030399662163,-3316.701333125,-979.05185,690.29427,5591.94934,1670.96691
1733,17.330000000000002,873.2965104518339,-2717.88133101531,333.69890549446814,-1757.6969467642261,-354.80924909442246,-2815.900805433295,-2094.9876818149874,557.8151267580633,4796.972328379168,122.40144029746617,451.40445,-3518.95835,-2597.4100351369866,-2861.869589703196,-2151.3681761486487,-3316.5905412499997,-972.42433,689.79846,5590.05093,1670.74953
1734,17.34,874.1486750636483,-2722.2047315995765,328.95547675137175,-1759.2780488353042,-359.54575780521816,-2817.502518651245,-2090.5496090582433,560.1180618865128,4800.290806511036,126.14145405256292,451.06006,-3518.97773,-2597.331183561644,-2861.447472283105,-2151.6333123310815,-3316.4797493749998,-965.87383,689.44083,5588.00273,1670.44951
1735,17.35,874.9304007144308,-2726.538021595779,324.21204800827536,-1760.8591509063822,-364.28226651601386,-2819.104231869195,-2086.111536301499,562.4209970149623,4803.609284642904,129.88146780765967,450.83641,-3518.90934,-2597.2523319863017,-2861.0253548630135,-2151.898448513514,-3316.3689575,-959.34588,689.36642,5585.77976,1670.049
1736,17.36,875.7432390719553,-2730.8558365295316,319.468619265179,-1762.4402529774602,-369.01877522680957,-2820.7059450871448,-2081.673463544755,564.7239321434117,4806.9277627747715,133.62148156275643,450.74953,-3518.88136,-2597.173480410959,-2860.6032374429224,-2152.163584695946,-3316.258165625,-952.90788,689.365,5583.41968,1669.58227
1737,17.37,876.6309757663746,-2735.1468951207175,314.7251905220826,-1764.0213550485382,-373.75528393760527,-2822.3076583050947,-2077.235390788011,567.0268672718612,4810.246240906639,137.36149531785318,450.59558,-3518.82986,-2597.0946288356167,-2860.1811200228312,-2152.4287208783785,-3316.14737375,-946.41643,689.67719,5580.86468,1669.01288
1738,17.38,877.5263281771173,-2739.4276766842845,309.9817617789862,-1765.6024571196162,-378.491792648401,-2823.9093715230447,-2072.797318031267,569.3298024003107,4813.564719038507,141.10150907294994,450.2794,-3518.70484,-2597.0157772602743,-2859.7590026027397,-2152.693857060811,-3316.0365818749997,-939.90252,690.06002,5578.16992,1668.3985
1739,17.39,878.3561015856474,-2743.7164231887255,305.2383330358898,-1767.1835591906943,-383.2283013591967,-2825.5110847409946,-2068.359245274523,571.6327375287601,4816.883197170375,144.8415228280467,450.06428,-3518.61415,-2596.936925684932,-2859.3368851826485,-2152.9589932432436,-3315.92579,-933.4764,690.73856,5575.52009,1667.63204
1740,17.400000000000002,879.1958588504099,-2747.994216411933,300.4949042927934,-1768.7646612617723,-387.9648100699924,-2827.1127979589446,-2063.921172517779,573.9356726572096,4820.201675302243,148.58153658314345,449.63675,-3518.43745,-2596.8580741095893,-2858.914767762557,-2153.224129425676,-3315.814998125,-927.13257,691.56102,5572.6522,1666.81467
1741,17.41,879.9488361612039,-2752.2851988216917,295.75147554969703,-1770.3457633328503,-392.7013187807881,-2828.7145111768946,-2059.4830997610347,576.238607785659,4823.52015343411,152.3215503382402,450.49103,-3518.35973,-2596.779222534247,-2858.492650342466,-2153.4892656081083,-3315.70420625,-920.89134,692.53714,5569.58128,1665.97904
1742,17.42,881.2533084634837,-2756.4280987531456,291.00804680660065,-1771.9268654039283,-397.4378274915838,-2830.3162243948445,-2055.0450270042907,578.5415429141085,4826.838631565978,156.06156409333695,449.27106,-3518.11426,-2596.7003709589044,-2858.0705329223742,-2153.7544017905407,-3315.593414375,-914.68148,693.74754,5566.53464,1665.03786
1743,17.43,881.8698549823837,-2760.7340865569163,286.26461806350426,-1773.5079674750064,-402.1743362023795,-2831.9179376127945,-2050.6069542475466,580.844478042558,4830.157109697846,159.8015778484337,448.92857,-3518.04569,-2596.621519383562,-2857.648415502283,-2154.019537972973,-3315.4826224999997,-908.62892,695.05976,5563.24604,1664.07253
1744,17.44,882.5351585109844,-2765.0196297673115,281.52118932040787,-1775.0890695460844,-406.9108449131752,-2833.5196508307445,-2046.1688814908025,583.1474131710074,4833.475587829714,163.54159160353046,448.59988,-3517.79989,-2596.5426678082194,-2857.2262980821915,-2154.284674155406,-3315.371830625,-902.54179,696.68226,5559.86333,1663.05005
1745,17.45,883.2510556404144,-2769.283890974932,276.7777605773115,-1776.6701716171624,-411.6473536239709,-2835.1213640486944,-2041.7308087340584,585.4503482994569,4836.7940659615815,167.28160535862722,448.09884,-3517.69701,-2596.463816232877,-2856.8041806621004,-2154.549810337838,-3315.26103875,-896.50313,698.61825,5556.29818,1661.98559
1746,17.46,883.8930376447058,-2773.557782525754,272.0343318342151,-1778.2512736882404,-416.3838623347666,-2836.7230772666444,-2037.2927359773144,587.7532834279064,4840.112544093449,171.02161911372397,448.14073,-3517.49065,-2596.3849646575345,-2856.3820632420093,-2154.8149465202705,-3315.150246875,-890.59371,700.4152,5552.60229,1660.87678
1747,17.47,884.766390009435,-2777.7645888015763,267.2909030911187,-1779.8323757593184,-421.1203710455623,-2838.3247904845944,-2032.8546632205703,590.0562185563558,4843.431022225317,174.76163286882073,447.59151,-3517.23498,-2596.306113082192,-2855.9599458219177,-2155.080082702703,-3315.0394549999996,-884.72705,702.74643,5548.6337,1659.69188
1748,17.48,885.4802573438395,-2782.0016846329218,262.5474743480223,-1781.4134778303965,-425.856879756358,-2839.9265037025443,-2028.4165904638262,592.3591536848053,4846.749500357185,178.50164662391748,447.21181,-3516.95001,-2596.2272615068496,-2855.5378284018266,-2155.345218885135,-3314.9286631249997,-878.86202,704.83375,5544.77782,1658.4846
1749,17.490000000000002,886.1966021998423,-2786.228712905018,257.80404560492593,-1782.9945799014745,-430.5933884671537,-2841.5282169204943,-2023.9785177070821,594.6620888132546,4850.067978489053,182.24166037901423,447.03619,-3516.70623,-2596.148409931507,-2855.115710981735,-2155.610355067568,-3314.81787125,-873.05314,707.108,5540.70096,1657.13591
1750,17.5,887.0051463174107,-2790.4228432801865,253.06061686182952,-1784.5756819725525,-435.3298971779494,-2843.1299301384443,-2019.540444950338,596.9650239417041,4853.38645662092,185.981674134111,446.68311,-3516.25204,-2596.0695583561646,-2854.693593561644,-2155.8754912500003,-3314.707079375,-867.38795,709.4701,5536.55047,1655.75551
1751,17.51,887.7990883553433,-2794.6104449395552,248.3171881187331,-1786.1567840436305,-440.0664058887451,-2844.731643356394,-2015.102372193594,599.2679590701536,4856.704934752788,189.72168788920774,446.67399,-3516.03686,-2595.990706780822,-2854.2714761415523,-2156.1406274324327,-3314.5962875,-861.72501,711.93542,5532.32354,1654.31075
1752,17.52,888.7199452354632,-2798.7555491491557,243.57375937563668,-1787.7378861147085,-444.8029145995408,-2846.333356574344,-2010.66429943685,601.5708941986029,4860.023412884656,193.4617016443045,446.23844,-3515.52058,-2595.9118552054797,-2853.849358721461,-2156.405763614865,-3314.4854956249997,-856.14592,714.439,5527.91798,1652.85998
1753,17.53,889.5360001529092,-2802.916110333003,238.83033063254027,-1789.3189881857866,-449.53942331033653,-2847.935069792294,-2006.2262266801058,603.8738293270524,4863.341891016524,197.20171539940125,446.05447,-3515.18102,-2595.8330036301372,-2853.42724130137,-2156.6708997972974,-3314.3747037499998,-850.69093,716.78741,5523.50859,1651.3646
1754,17.54,890.3969205001889,-2807.0544550928616,234.08690188944385,-1790.9000902568646,-454.27593202113223,-2849.536783010244,-2001.7881539233617,606.1767644555018,4866.6603691483915,200.941729154498,445.84383,-3514.77877,-2595.7541520547948,-2853.0051238812785,-2156.93603597973,-3314.263911875,-845.37699,719.33748,5519.20304,1649.72729
1755,17.55,891.2737372499342,-2811.177508839274,229.34347314634743,-1792.4811923279426,-459.01244073192794,-2851.138496228194,-1997.3500811666177,608.4796995839512,4869.978847280259,204.68174290959476,445.63162,-3514.20356,-2595.6753004794523,-2852.5830064611873,-2157.2011721621625,-3314.15312,-840.15782,721.63837,5514.6423,1648.11832
1756,17.56,892.176555238958,-2815.2824119449633,224.60004440325102,-1794.0622943990206,-463.74894944272364,-2852.740209446144,-1992.9120084098736,610.7826347124006,4873.297325412127,208.42175666469151,445.32302,-3513.66429,-2595.59644890411,-2852.1608890410957,-2157.466308344595,-3314.042328125,-835.05392,724.32698,5510.09232,1646.44519
1757,17.57,893.0411602601589,-2819.385151247647,219.8566156601546,-1795.6433964700987,-468.48545815351935,-2854.341922664094,-1988.4739356531295,613.08556984085,4876.615803543995,212.16177041978827,445.06461,-3512.99639,-2595.5175973287674,-2851.7387716210046,-2157.731444527027,-3313.9315362499997,-830.043,726.76544,5505.50248,1644.70939
1758,17.580000000000002,893.9238957259915,-2823.471357078928,215.1131869170582,-1797.2244985411767,-473.22196686431505,-2855.943635882044,-1984.0358628963854,615.3885049692994,4879.934281675863,215.901784174885,444.84741,-3512.24818,-2595.438745753425,-2851.316654200913,-2157.9965807094595,-3313.820744375,-825.0817,729.43714,5500.86735,1642.90931
1759,17.59,894.8432387377894,-2827.5360030948086,210.36975817396177,-1798.8056006122547,-477.95847557511075,-2857.545349099994,-1979.5977901396413,617.6914400977489,4883.25275980773,219.64179792998172,444.73946,-3511.56885,-2595.3598941780824,-2850.894536780822,-2158.261716891892,-3313.7099525,-820.15406,732.21069,5496.1641,1641.03559
1760,17.6,895.8234008585644,-2831.572477185532,205.62632943086535,-1800.3867026833327,-482.69498428590646,-2859.147062317944,-1975.1597173828973,619.9943752261983,4886.571237939598,223.38181168507845,444.47081,-3510.85589,-2595.28104260274,-2850.472419360731,-2158.5268530743247,-3313.599160625,-815.29109,734.92121,5491.32547,1639.03978
1761,17.61,896.760301320425,-2835.6068285934707,200.88290068776894,-1801.9678047544107,-487.43149299670216,-2860.748775535894,-1970.7216446261532,622.2973103546477,4889.889716071466,227.12182544017517,444.22043,-3509.96444,-2595.2021910273975,-2850.050301940639,-2158.791989256757,-3313.4883687499996,-810.41692,737.7665,5486.47733,1636.98131
1762,17.62,897.7032969515875,-2839.6264118458066,196.13947194467252,-1803.5489068254888,-492.16800170749787,-2862.350488753844,-1966.2835718694091,624.6002454830972,4893.208194203334,230.8618391952719,444.15727,-3509.02616,-2595.123339452055,-2849.628184520548,-2159.0571254391893,-3313.3775768749997,-805.6548,740.79195,5481.65379,1634.85746
1763,17.63,898.7421401773028,-2843.6079458622185,191.3960432015761,-1805.1300088965668,-496.90451041829357,-2863.952201971794,-1961.845499112665,626.9031806115465,4896.5266723352015,234.60185295036862,445.09036,-3508.15322,-2595.0444878767125,-2849.2060671004565,-2159.3222616216217,-3313.266785,-800.83339,743.73619,5476.63117,1632.70791
1764,17.64,900.2924454584041,-2847.4428060300434,186.6526144584797,-1806.7111109676448,-501.6410191290893,-2865.5539151897437,-1957.407426355921,629.206115739996,4899.845150467069,238.34186670546535,444.02261,-3507.09216,-2594.96563630137,-2848.7839496803654,-2159.587397804054,-3313.155993125,-796.01972,746.74832,5471.68195,1630.4582
1765,17.650000000000002,901.1711106972458,-2851.434143100617,181.90918571538327,-1808.2922130387228,-506.377527839885,-2867.1556284076937,-1952.9693535991769,631.5090508684453,4903.163628598937,242.08188046056208,443.97148,-3506.01782,-2594.8867847260276,-2848.361832260274,-2159.852533986487,-3313.04520125,-791.19824,749.73104,5466.66178,1628.1646
1766,17.66,902.1937913629276,-2855.3745867902608,177.16575697228686,-1809.8733151098008,-511.1140365506807,-2868.7573416256437,-1948.5312808424328,633.8119859968948,4906.482106730805,245.8218942156588,443.96978,-3504.98301,-2594.807933150685,-2847.9397148401827,-2160.117670168919,-3312.9344093749996,-786.47099,752.91376,5461.44074,1625.81708
1767,17.67,903.3061927380508,-2859.276940496539,172.42232822919044,-1811.4544171808789,-515.8505452614764,-2870.3590548435936,-1944.0932080856887,636.1149211253443,4909.800584862673,249.56190797075553,443.90042,-3503.69112,-2594.7290815753427,-2847.517597420091,-2160.3828063513515,-3312.8236174999997,-781.76887,756.0466,5456.51656,1623.27309
1768,17.68,904.4598891024029,-2863.1528996447505,167.67889948609402,-1813.0355192519569,-520.5870539722722,-2871.9607680615436,-1939.6551353289447,638.4178562537936,4913.11906299454,253.30192172585225,445.13162,-3502.40737,-2594.65023,-2847.09548,-2160.647942533784,-3312.712825625,-777.17059,759.25672,5451.1376,1620.83442
1769,17.69,906.2484256047571,-2866.846478479853,162.9354707429976,-1814.616621323035,-525.323562683068,-2873.5624812794936,-1935.2170625722006,640.7207913822431,4916.437541126408,257.041935480949,444.25803,-3501.08107,-2589.47269,-2836.81748,-2160.913078716216,-3312.60203375,-772.69437,762.63981,5445.98789,1618.28172
1770,17.7,907.3612709215789,-2870.6969690415635,158.1920419999012,-1816.197723394113,-530.0600713938637,-2875.1641944974435,-1930.7789898154565,643.0237265106925,4919.756019258276,260.78194923604576,444.56147,-3499.70942,-2583.93155,-2826.73534,-2161.178214898649,-3312.491241875,-768.2968,766.05236,5440.64782,1615.67948
1771,17.71,908.6953292798867,-2874.4733002146236,153.44861325680478,-1817.7788254651907,-534.7965801046595,-2876.7659077153935,-1926.3409170587124,645.3266616391419,4923.074497390144,264.5219629911425,445.08879,-3498.33638,-2578.98667,-2816.68705,-2161.4433510810813,-3312.3804499999997,-763.94892,769.5712,5435.33103,1613.0614
1772,17.72,910.2452225008503,-2878.17486189309,148.70518451370836,-1819.3599275362685,-539.5330888154552,-2878.3676209333435,-1921.9028443019683,647.6295967675914,4926.3929755220115,268.26197674623927,445.64504,-3496.86552,-2572.35222,-2806.64937,-2161.7084872635137,-3312.2696581249998,-759.62116,773.20278,5429.77276,1610.49851
1773,17.73,911.9269072187687,-2881.821919718508,143.96175577061194,-1820.9410296073465,-544.269597526251,-2879.9693341512934,-1917.4647715452243,649.9325318960407,4929.711453653879,272.001990501336,446.45767,-3495.47926,-2567.32896,-2797.09058,-2161.973623445946,-3312.15886625,-755.39727,776.83437,5424.22939,1607.87586
1774,17.740000000000002,913.7841772267808,-2885.4015065327467,139.21832702751553,-1822.5221316784246,-549.0061062370468,-2881.5710473692434,-1913.0266987884802,652.2354670244902,4933.029931785747,275.7420042564328,447.10445,-3493.98903,-2561.85246,-2787.61896,-2162.2387596283784,-3312.048074375,-751.20125,780.58176,5418.42945,1605.34965
1775,17.75,915.6611276227803,-2888.9536970908734,134.4748982844191,-1824.1032337495024,-553.7426149478425,-2883.1727605871934,-1908.588626031736,654.5384021529396,4936.348409917615,279.48201801152953,448.0847,-3492.65873,-2556.90652,-2778.28206,-2162.503895810811,-3311.9372825,-747.18473,784.39801,5412.57484,1602.75529
1776,17.76,917.6843779730394,-2892.4440082301953,129.7314695413227,-1825.6843358205801,-558.4791236586383,-2884.7744738051433,-1904.150553274992,656.841337281389,4939.666888049483,283.2220317666263,449.27553,-3491.34169,-2551.77892,-2768.93107,-2162.7690319932435,-3311.8264906249997,-743.2832,788.14177,5406.73971,1600.07258
1777,17.77,919.876668692604,-2895.8647940508486,124.9880407982263,-1827.2654378916582,-563.215632369434,-2886.3761870230933,-1899.712480518248,659.1442724098384,4942.98536618135,286.96204552172304,450.48903,-3490.18686,-2546.76576,-2759.775,-2163.034168175676,-3311.71569875,-739.50416,791.94167,5400.8544,1597.41727
1778,17.78,922.1426885980836,-2899.24031610383,120.24461205512989,-1828.8465399627362,-567.9521410802298,-2887.9779002410432,-1895.2744077615039,661.4472075382878,4946.303844313218,290.7020592768198,451.62962,-3488.94417,-2543.47365,-2751.3040499999997,-2163.299304358108,-3311.604906875,-735.89171,795.595,5394.54939,1594.80436
1779,17.79,924.4187772481638,-2902.587040979642,115.50118331203349,-1830.427642033814,-572.6886497910256,-2889.579613458993,-1890.8363350047598,663.7501426667372,4949.622322445086,294.44207303191655,453.10394,-3487.85551,-2540.18154,-2742.8331,-2163.5644405405405,-3311.494115,-732.39016,799.51072,5388.28401,1592.179
1780,17.8,926.8361927962244,-2905.868571915359,110.75775456893709,-1832.0087441048918,-577.4251585018213,-2891.181326676943,-1886.3982622480157,666.0530777951867,4952.940800576954,298.1820867870133,454.78607,-3486.87095,-2535.74466,-2734.54513,-2163.8295767229733,-3311.3833231249996,-729.03787,803.47459,5381.9449,1589.56448
1781,17.81,929.4072325938268,-2909.0800105508056,106.01432582584069,-1833.5898461759698,-582.1616672126171,-2892.783039894893,-1881.9601894912716,668.3560129236361,4956.2592787088215,301.92210054211006,456.61781,-3485.92056,-2532.28621,-2726.66037,-2164.0947129054057,-3311.2725312499997,-725.80995,807.30557,5375.63553,1586.90011
1782,17.82,932.1186971659263,-2912.223403010202,101.27089708274428,-1835.1709482470478,-586.8981759234129,-2894.384753112843,-1877.5221167345276,670.6589480520855,4959.577756840689,305.66211429720676,458.40991,-3484.99927,-2528.85725,-2719.07472,-2164.359849087838,-3311.161739375,-722.73431,811.1656,5369.29048,1584.22909
1783,17.830000000000002,934.8751454776313,-2915.3239360999737,96.52746833964788,-1836.7520503181256,-591.6346846342086,-2895.986466330793,-1873.0840439777835,672.961883180535,4962.896234972557,309.40212805230345,461.01872,-3484.40093,-2525.51052,-2711.74479,-2164.6249852702704,-3311.0509475,-719.65105,815.13744,5363.07097,1581.54971
1784,17.84,937.9962327413248,-2918.290809707989,91.78403959655148,-1838.3331523892034,-596.3711933450044,-2897.588179548743,-1868.6459712210394,675.2648183089843,4966.214713104425,313.14214180740015,463.48674,-3483.70918,-2522.31156,-2704.76061,-2164.8901214527027,-3310.940155625,-716.71712,818.93762,5356.7956,1578.86232
1785,17.85,941.2418078747387,-2921.1886519151744,87.04061085345508,-1839.9142544602814,-601.1077020558001,-2899.189892766693,-1864.2078984642953,677.5677534374338,4969.533191236293,316.88215556249685,465.73504,-3483.12158,-2519.71085,-2698.11405,-2165.1552576351355,-3310.8293637499996,-713.86613,822.93549,5350.52701,1576.18173
1786,17.86,944.4301236586105,-2924.06811501056,82.29718211035868,-1841.4953565313594,-605.8442107665959,-2900.791605984643,-1859.7698257075513,679.8706885658831,4972.85166936816,320.62216931759355,468.67092,-3482.8738,-2517.00153,-2691.71531,-2165.420393817568,-3310.7185718749997,-711.11363,826.83199,5344.34908,1573.55717
1787,17.87,947.8672397588518,-2926.8414310318813,77.55375336726227,-1843.0764586024372,-610.5807194773917,-2902.3933192025934,-1855.3317529508072,682.1736236943326,4976.170147500028,324.36218307269024,472.08698,-3482.76257,-2514.34251,-2685.54931,-2165.68553,-3310.60778,-708.44602,830.76671,5338.11232,1570.96256
1788,17.88,951.6332419547118,-2929.4825311923178,72.81032462416587,-1844.657560673515,-615.3172281881874,-2903.9950324205433,-1850.893680194063,684.4765588227821,4979.488625631896,328.10219682778694,474.70338,-3482.63312,-2511.8924,-2679.44637,-2162.39395,-3305.39858,-705.83442,834.68322,5332.01866,1568.3715
1789,17.89,955.1877373377871,-2932.146408710492,68.06689588106947,-1846.238662744593,-620.0537368989832,-2905.5967456384938,-1846.455607437319,686.7794939512314,4982.807103763764,331.84221058288364,478.30352,-3482.84814,-2509.51295,-2673.62884,-2161.21398,-3299.7508,-703.366,838.49398,5326.04419,1565.80126
1790,17.900000000000002,959.049800762257,-2934.682280980906,63.32346713797306,-1847.819764815671,-624.7902456097789,-2907.1984588564437,-1842.017534680575,689.0824290796809,4986.1255818956315,335.58222433798034,481.57862,-3483.12176,-2507.43614,-2667.91217,-2158.7797,-3294.39834,-700.9584,842.34415,5320.01313,1563.34395
1791,17.91,962.9024555142458,-2937.18085454223,58.58003839487665,-1849.4008668867489,-629.5267543205747,-2908.800172074394,-1837.5794619238309,691.3853642081303,4989.444060027499,339.32223809307703,485.27110584615383,-3482.101238846154,-2505.67268,-2662.38947,-2156.61023,-3288.66673,-698.61709,846.04028,5314.00861,1560.91789
