,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,8_person_X,8_person_Y,9_person_X,9_person_Y
1918,19.18,-1736.7519029297566,-2865.856932894925,1214.4318758246288,2275.4154934228245,-1734.9072448506297,-230.43352217274588,-1370.6635536332674,-1669.255612200082,-1699.09233,-3464.80315,5115.04444,-1181.95205,-2525.71059,433.96914,-2588.0713,-2124.75633
1919,19.19,-1737.090097691712,-2869.385250757598,1218.5530496604376,2272.584252314221,-1739.8331391588815,-229.57587115751144,-1374.5080781660404,-1672.4524279778373,-1695.13526,-3465.93374,5123.57072,-1189.29724,-2513.68759,434.64406,-2587.637,-2117.21628
1920,19.2,-1736.269130770591,-2870.7912837506037,1222.6742234962464,2269.7530112056174,-1744.7755782116515,-228.8193685404272,-1378.3526026988134,-1675.6492437555926,-1691.43466,-3467.1062,5131.81586,-1196.55196,-2501.55887,435.24351,-2587.31043,-2109.79828
1921,19.21,-1735.542450833819,-2871.1956275562175,1226.7953973320552,2266.921770097014,-1749.7257653224183,-228.11534612004624,-1382.1971272315864,-1678.846059533348,-1687.8363,-3468.21742,5139.80765,-1203.783,-2489.33039,435.71718,-2586.63135,-2102.33555
1922,19.22,-1734.8498640205598,-2871.534972813401,1230.916571167864,2264.0905289884104,-1754.6885185825345,-227.50618269434923,-1386.0416517643594,-1682.0428753111032,-1684.07761,-3469.25661,5147.49741,-1210.87873,-2477.04646,436.08484,-2585.9142650000003,-2095.07498
1923,19.23,-1734.1516768696313,-2872.2947306528154,1235.0377450036729,2261.259287879807,-1759.662970737406,-227.00138000131733,-1389.8861762971324,-1685.2396910888585,-1680.55183,-3470.01356,5154.87483,-1217.88418,-2464.76738,436.34316,-2585.19718,-2087.81441
1924,19.240000000000002,-1734.8713912303378,-2875.4614667007622,1239.1589188394817,2258.4280467712033,-1764.6406030921657,-226.5289647805112,-1393.7307008299053,-1688.4365068666139,-1676.61378,-3471.08644,5162.0003,-1224.86386,-2452.45584,436.46345,-2584.07221,-2080.63085
1925,19.25,-1734.1564187960394,-2876.8955044531667,1243.2800926752905,2255.5968056625998,-1769.6243448961602,-226.12607815735515,-1397.5752253626786,-1691.6333226443692,-1673.79692,-3471.55285,5168.87879,-1231.80343,-2440.19521,436.4831,-2583.14702,-2073.71546
1926,19.26,-1733.6025716827098,-2876.8213321776,1247.4012665110993,2252.7655645539962,-1774.6080867001547,-225.72319153419912,-1401.4197498954518,-1694.8301384221245,-1670.08522,-3472.39898,5175.58972,-1238.78211,-2427.9487,436.40293,-2581.96381,-2066.84346
1927,19.27,-1733.0764217771618,-2876.8573109599174,1251.522440346908,2249.9343234453927,-1779.5918285041491,-225.32030491104308,-1405.2642744282248,-1698.0269541998798,-1666.80077,-3472.71513,5182.16772,-1245.84285,-2415.71393,436.21975,-2580.51593,-2060.04381
1928,19.28,-1732.5692096900011,-2876.9567960906525,1255.6436141827169,2247.103082336789,-1784.5755703081436,-224.91741828788705,-1409.1087989609978,-1701.2237699776351,-1662.49482,-3473.43084,5188.66885,-1252.92959,-2406.84958,438.23688,-2578.84348,-2053.2718
1929,19.29,-1733.2552049616177,-2880.3339067723787,1259.7647880185257,2244.2718412281856,-1789.559312112138,-224.514531664731,-1412.9533234937708,-1704.4205857553904,-1659.11137,-3473.34434,5195.1336,-1260.16339,-2394.77166,437.77327,-2577.19253,-2046.60917
1930,19.3,-1732.7561852820338,-2880.8868129567268,1263.8859618543345,2241.440600119582,-1794.5430539161325,-224.11164504157497,-1416.7978480265438,-1707.6174015331458,-1655.45811,-3473.18439,5201.56667,-1267.47132,-2382.43729,437.16133,-2575.31917,-2039.98777
1931,19.31,-1732.476331798931,-2879.9709550737502,1268.0071356901433,2238.6093590109786,-1799.526795720127,-223.70875841841894,-1420.6423725593168,-1710.814217310901,-1652.18893,-3473.58001,5207.98301,-1274.80099,-2370.08478,436.41137,-2573.41778,-2033.46234
1932,19.32,-1732.1754344328133,-2879.41605443149,1272.128309525952,2235.778117902375,-1804.5105375241214,-223.3058717952629,-1424.4868970920897,-1714.0110330886564,-1648.19999,-3473.74817,5214.35876,-1282.16475,-2357.49473,435.45322,-2571.32596,-2026.95074
1933,19.330000000000002,-1733.3034153263734,-2882.3377775821164,1276.249483361761,2232.9468767937715,-1809.494279328116,-222.90298517210687,-1428.3314216248627,-1717.2078488664117,-1644.16659,-3474.1023,5220.72171,-1289.54343,-2345.32663,434.40722,-2569.03344,-2020.4693
1934,19.34,-1732.8457354992452,-2883.332299135517,1280.3706571975697,2230.115635685168,-1814.4780211321104,-222.50009854895083,-1432.1759461576357,-1720.404664644167,-1641.7074,-3474.29485,5227.05149,-1296.97673,-2333.2507,433.16341,-2566.84994,-2014.08305
1935,19.35,-1732.5803169296432,-2883.074023822132,1284.4918310333785,2227.2843945765644,-1819.4617629361048,-222.0972119257948,-1436.020470690409,-1723.6014804219224,-1639.3172,-3474.41279,5233.38538,-1304.3651,-2321.091,431.81961,-2564.18186,-2007.61103
1936,19.36,-1732.387464651291,-2882.500383543616,1288.6130048691873,2224.453153467961,-1824.4458676335387,-221.69883978191757,-1439.8649952231822,-1726.7982961996777,-1635.41247,-3474.76042,5239.7098,-1311.81909,-2309.29587,430.33804,-2561.26571,-2001.10741
1937,19.37,-1733.5143349646232,-2885.3539056374307,1292.734178704996,2221.6219123593573,-1829.4364496452986,-221.39209691908695,-1443.7095197559552,-1729.995111977433,-1632.10914,-3475.35527,5246.13007,-1319.23386,-2297.54379,428.71338,-2558.14977,-1994.60336
1938,19.38,-1733.094561642797,-2886.504177808541,1296.855352540805,2218.790671250754,-1834.433057252452,-221.20794366731866,-1447.5540442887282,-1733.1919277551883,-1628.52991,-3475.97482,5252.60566,-1326.68328,-2285.433,426.64174,-2555.09234,-1988.13559
1939,19.39,-1732.8031513858004,-2887.022673284564,1300.9765263766137,2215.9594301421503,-1839.4322783202945,-221.29619736321638,-1451.3985688215012,-1736.3887435329436,-1625.54309,-3476.01969,5259.17932,-1334.15276,-2274.03626,425.01514,-2552.07634,-1981.70546
1940,19.400000000000002,-1732.6493181352641,-2886.9091501586104,1305.0977002124225,2213.1281890335467,-1844.4321419805117,-221.33312132887818,-1455.2430933542742,-1739.585559310699,-1622.27158,-3476.55981,5265.82797,-1341.57805,-2261.8008,422.67127,-2549.32338,-1975.37297
1941,19.41,-1732.4186576199486,-2887.349047725624,1309.2188740482313,2210.296947924943,-1849.4211317520726,-221.6647552524438,-1459.0876178870471,-1742.7823750884543,-1617.84246,-3477.86441,5272.58428,-1349.09853,-2249.98131,420.54098,-2546.86893,-1969.11488
1942,19.42,-1732.8076350660074,-2891.052924336571,1313.3400478840401,2207.4657068163397,-1854.4056987888284,-222.05730009839976,-1462.9321424198201,-1745.9791908662096,-1614.18933,-3478.33783,5279.46089,-1356.58802,-2238.16717,418.4018,-2544.38242,-1962.83534
1943,19.43,-1732.3370923427226,-2892.939216569958,1317.461221719849,2204.634465707736,-1859.3873545501765,-222.48520882164323,-1466.7766669525931,-1749.176006643965,-1610.79101,-3478.91447,5286.46794,-1364.13801,-2226.2142,416.15613,-2541.76939,-1956.4354
1944,19.44,-1732.1077016037393,-2893.7362765252738,1321.5823955556577,2201.8032245991326,-1864.363072036358,-222.9773830770714,-1470.6211914853661,-1752.3728224217202,-1606.90211,-3479.66413,5293.58974,-1371.65253,-2214.21584,413.91679,-2539.0214,-1949.91358
1945,19.45,-1731.9187756911147,-2894.483407889334,1325.7035693914665,2198.971983490529,-1869.3360412857833,-223.49659097788856,-1474.4657160181391,-1755.5696381994755,-1603.52259,-3480.29853,5300.85815,-1379.1794,-2202.39039,411.8598,-2536.27843,-1943.28363
1946,19.46,-1731.7155758405167,-2895.382045053032,1329.8247432272753,2196.1407423819255,-1874.3156620171378,-223.94756478185505,-1478.3102405509123,-1758.7664539772309,-1600.02187,-3480.65279,5308.21877,-1386.74511,-2190.67713,409.96646,-2533.48327,-1936.57422
1947,19.47,-1731.5238499269706,-2896.3378726835,1333.9459170630842,2193.309501273322,-1879.304022722576,-224.2885302822194,-1482.1547650836856,-1761.9632697549862,-1596.49644,-3481.52282,5315.66846,-1394.30086,-2178.76876,408.07361,-2530.77286,-1929.79251
1948,19.48,-1732.0990844892613,-2900.030815296823,1338.067090898893,2190.4782601647184,-1884.2963907929905,-224.56468431443332,-1485.9992896164586,-1765.1600855327415,-1591.91694,-3481.16553,5323.18738,-1401.8807,-2167.06634,406.43377,-2527.77285,-1922.87056
1949,19.490000000000002,-1731.9608349641546,-2901.0198609432755,1342.1882647347018,2187.647019056115,-1889.2948409563649,-224.68916710144208,-1489.8438141492315,-1768.3569013104968,-1586.9379,-3481.09438,5330.82604,-1409.51104,-2159.49413,407.31461,-2526.32476,-1916.37239
1950,19.5,-1732.085565527104,-2901.09269416501,1346.3094385705106,2184.8157779475114,-1894.2693690049723,-224.18511284482014,-1493.6883386820045,-1771.5537170882521,-1583.00751,-3480.88415,5338.65541,-1417.21923,-2147.7268,405.95932,-2521.66355,-1908.8346
1951,19.51,-1732.309428611448,-2900.8811610366583,1350.4306124063194,2181.984536838908,-1899.2481685227765,-223.72516136747478,-1497.5328632147775,-1774.7505328660075,-1579.68195,-3480.67217,5346.73685,-1425.04527,-2136.15152,404.91097,-2518.47032,-1901.67655
1952,19.52,-1732.495815997371,-2900.896053545411,1354.5517862421282,2179.1532957303043,-1904.2226398740886,-223.2205478767968,-1501.3773877475505,-1777.9473486437628,-1575.41334,-3480.36714,5355.05918,-1432.97287,-2124.50401,403.96903,-2515.14769,-1894.46845
1953,19.53,-1733.0761681231193,-2904.9293374014037,1358.672960077937,2176.3220546217008,-1909.1971112254007,-222.7159343861188,-1505.2219122803235,-1781.144164421518,-1570.28671,-3479.65045,5363.58043,-1440.9291,-2112.76515,403.1937,-2511.62156,-1887.15058
1954,19.54,-1733.0963155820602,-2905.8538861053194,1362.7941339137458,2173.4908135130972,-1914.1715825767128,-222.2113208954408,-1509.0664368130965,-1784.3409801992734,-1566.0933,-3478.85139,5372.21883,-1448.90749,-2097.50374,400.38044,-2508.17629,-1879.80328
1955,19.55,-1733.6477033246317,-2905.048052897126,1366.9153077495546,2170.6595724044937,-1919.170893127341,-222.2943511211249,-1512.9109613458695,-1787.5377959770287,-1562.99694,-3477.30085,5380.88076,-1456.75172,-2085.34165,399.71644,-2504.42996,-1872.32992
1956,19.56,-1734.586825959063,-2903.051538702022,1371.0364815853634,2167.82833129589,-1924.1445665109864,-221.78193227602006,-1516.7554858786425,-1790.734611754784,-1558.81103,-3476.83774,5389.53767,-1464.50525,-2074.31494,399.93167,-2500.63128,-1864.76861
1957,19.57,-1736.2710598977555,-2905.82973799217,1375.1576554211722,2164.9970901872866,-1929.1182398946316,-221.26951343091525,-1520.6000104114157,-1793.9314275325394,-1553.43433,-3474.90804,5398.06772,-1472.04241,-2062.51122,399.83964,-2496.65866,-1857.10563
1958,19.580000000000002,-1736.7232748267618,-2905.7994257650735,1379.278829256981,2162.165849078683,-1934.091913278277,-220.75709458581042,-1524.444534944189,-1797.1282433102947,-1548.49198,-3473.24541,5406.46729,-1479.45091,-2051.09531,400.20204,-2493.93241,-1849.7482
1959,19.59,-1737.514116891095,-2904.842235977817,1383.4000030927898,2159.3346079700796,-1939.0655866619222,-220.2446757407056,-1528.289059476962,-1800.32505908805,-1544.69181,-3471.78825,5414.65168,-1486.67983,-2038.95799,400.46106,-2488.14284,-1841.43577
1960,19.6,-1738.35323285034,-2903.8282349663564,1387.5211769285986,2156.503366861476,-1944.0392600455675,-219.73225689560078,-1532.133584009735,-1803.5218748658053,-1540.09173,-3469.91494,5422.65753,-1493.73744,-2027.09436,400.72552,-2483.58856,-1833.38925
1961,19.61,-1739.1085819608934,-2903.2160151997173,1391.6423507644074,2153.6721257528725,-1949.0129334292128,-219.21983805049595,-1535.978108542508,-1806.7186906435606,-1534.11545,-3468.18531,5430.45462,-1500.70381,-2015.25911,401.13768,-2478.86654,-1825.20354
1962,19.62,-1738.5056994291149,-2907.9283577680476,1395.7635246002162,2150.840884644269,-1953.986606812858,-218.70741920539115,-1539.822633075281,-1809.915506421316,-1528.53287,-3465.64078,5438.09393,-1507.63363,-2003.41142,401.49418,-2473.98053,-1816.75359
1963,19.63,-1739.053059498099,-2908.2248301185464,1399.884698436025,2148.0096435356654,-1958.9602801965034,-218.19500036028631,-1543.667157608054,-1813.1123221990713,-1524.77379,-3463.38667,5445.6155,-1514.57131,-1991.39611,401.95187,-2469.0426,-1808.32164
1964,19.64,-1740.6657090285335,-2905.86263215678,1404.0058722718338,2145.178402427062,-1963.9339535801487,-217.6825815151815,-1547.511682140827,-1816.3091379768266,-1519.66269,-3460.99607,5453.13671,-1521.50744,-1979.59191,402.52861,-2464.04372,-1799.6354
1965,19.650000000000002,-1742.3559144879998,-2903.5327380541735,1408.1270461076426,2142.3471613184583,-1968.907626963794,-217.17016267007668,-1551.3562066736,-1819.505953754582,-1514.3375,-3458.04271,5460.68815,-1528.52455,-1967.44184,403.04136,-2458.90633,-1790.66171
1966,19.66,-1743.7879514786982,-2902.0113566347686,1412.2482199434514,2139.515920209855,-1973.8813003474393,-216.65774382497187,-1555.200731206373,-1822.7027695323372,-1508.01291,-3455.33022,5468.34273,-1535.62952,-1955.31603,403.56147,-2453.75301,-1781.51337
1967,19.67,-1743.2343706064373,-2906.7167447190222,1416.3693937792602,2136.6846791012513,-1978.8549737310846,-216.14532497986704,-1559.0452557391461,-1825.8995853100926,-1501.66113,-3452.69791,5476.19735,-1542.74975,-1943.21039,404.23875,-2448.61359,-1772.2225
1968,19.68,-1743.6379290754885,-2907.8619558258615,1420.490567615069,2133.8534379926477,-1983.8286471147298,-215.6329061347622,-1562.8897802719193,-1829.0964010878479,-1496.54718,-3449.77992,5484.26934,-1549.94501,-1930.95939,404.97738,-2443.35356,-1762.8092
1969,19.69,-1745.2924458175405,-2906.402413363443,1424.6117414508778,2131.022196884044,-1988.8023204983751,-215.1204872896574,-1566.7343048046923,-1832.2932168656032,-1491.07738,-3446.40979,5492.6415,-1557.18869,-1918.52871,405.69381,-2438.10987,-1753.31753
1970,19.7,-1747.405583880227,-2904.1665612058455,1428.7329152866866,2128.1909557754407,-1993.7759938820204,-214.60806844455257,-1570.5788293374653,-1835.4900326433585,-1485.17314,-3443.74795,5501.38219,-1564.48248,-1902.80135,404.64629,-2432.73662,-1743.61058
1971,19.71,-1748.8950378270424,-2903.349079906386,1432.8540891224955,2125.359714666837,-1998.5981881243251,-215.92959887911837,-1574.4233538702383,-1838.6868484211138,-1480.30168,-3439.88544,5510.38699,-1571.68526,-1890.39472,405.58338,-2427.35763,-1733.7135
1972,19.72,-1747.7603482322954,-2908.1730105917222,1436.9752629583043,2122.5284735582336,-2003.403430005215,-217.31149991252974,-1578.2678784030113,-1841.8836641988692,-1473.6671,-3437.38675,5519.64402,-1578.74531,-1878.01363,406.78303,-2421.97513,-1723.63679
1973,19.73,-1748.3230654937834,-2909.406124124755,1441.096436794113,2119.69723244963,-2008.2086718861046,-218.6934009459411,-1582.1124029357843,-1845.0804799766245,-1469.15359,-3433.5048,5529.09063,-1585.59123,-1865.12236,407.533,-2416.56432,-1713.45813
1974,19.740000000000002,-1750.895207221012,-2907.022914541385,1445.2176106299219,2116.8659913410265,-2013.0139137669944,-220.07530197935247,-1585.9569274685573,-1848.2772957543798,-1464.14243,-3430.60755,5538.67193,-1592.19824,-1852.63824,408.95361,-2411.17853,-1703.16161
1975,19.75,-1753.4788909421766,-2904.7592884928017,1449.3387844657307,2114.034750232423,-2017.8191556478841,-221.45720301276384,-1589.8014520013303,-1851.474111532135,-1458.84325,-3427.48403,5548.27785,-1598.50744,-1839.79328,410.19097,-2406.00467,-1692.8471
1976,19.76,-1754.0012209490262,-2909.1905103454937,1453.4599583015395,2111.2035091238195,-2022.624397528774,-222.8391040461752,-1593.6459765341033,-1854.6709273098904,-1453.68359,-3424.55049,5557.92888,-1604.49194,-1826.87776,411.53438,-2400.77021,-1682.54446
1977,19.77,-1755.0358730092307,-2909.8669972140365,1457.5811321373483,2108.372268015216,-2027.4296394096637,-224.22100507958658,-1597.4905010668763,-1857.8677430876457,-1449.23929,-3421.14478,5567.60728,-1610.27803,-1813.92508,413.09166,-2395.75303,-1672.37
1978,19.78,-1757.3727980562473,-2908.466045110524,1461.702305973157,2105.5410269066124,-2032.2348812905534,-225.60290611299794,-1601.3350255996495,-1861.064558865401,-1443.93576,-3418.07535,5578.14215,-1615.7867,-1800.85653,414.57234,-2390.86752,-1662.39185
1979,19.79,-1759.5261763962521,-2907.488242830036,1465.8234798089659,2102.709785798009,-2037.0401231714432,-226.9848071464093,-1605.1795501324227,-1864.2613746431564,-1440.2508,-3414.89863,5587.79192,-1621.16493,-1787.84935,416.28194,-2385.93838,-1652.53197
1980,19.8,-1761.4942927232519,-2906.8554649415364,1469.9446536447747,2099.8785446894053,-2041.845365052333,-228.36670817982068,-1609.0240746651957,-1867.4581904209117,-1435.43687,-3411.97695,5597.37716,-1626.43854,-1774.79062,418.16153,-2381.24799,-1642.90704
1981,19.81,-1760.9045087851098,-2911.5892216636394,1474.0658274805835,2097.047303580802,-2046.6506069332227,-229.74860921323204,-1612.8685991979687,-1870.655006198667,-1431.39847,-3408.72853,5607.00008,-1631.62195,-1761.69093,420.09023,-2376.65966,-1633.46905
1982,19.82,-1762.003801229551,-2912.4651128143028,1478.1870013163923,2094.2160624721982,-2051.4558488141124,-231.1305102466434,-1616.7131237307417,-1873.8518219764223,-1427.17538,-3406.04106,5616.63547,-1636.8212,-1748.46899,422.23153,-2372.18722,-1624.15396
1983,19.830000000000002,-1764.1208182465227,-2911.9185188046663,1482.308175152201,2091.3848213635947,-2056.261090695002,-232.51241128005478,-1620.5576482635147,-1877.0486377541777,-1423.27277,-3403.07324,5626.29268,-1641.94359,-1735.14283,424.54111,-2367.87704,-1614.91794
1984,19.84,-1766.4704863506304,-2911.1166119525733,1486.42934898801,2088.553580254991,-2061.066332575892,-233.89431231346614,-1624.4021727962877,-1880.245453531933,-1419.51228,-3400.02831,5635.9356,-1647.09347,-1721.71411,427.09025,-2363.70625,-1605.65163
1985,19.85,-1768.4880434616423,-2910.846999710112,1490.5505228238187,2085.7223391463876,-2065.8715744567817,-235.2762133468775,-1628.2466973290607,-1883.4422693096883,-1417.07978,-3397.37966,5646.57807,-1652.14299,-1708.17792,429.8433,-2360.81019,-1596.81491
1986,19.86,-1768.944866807824,-2915.553562546857,1494.6716966596275,2082.891098037784,-2070.694414893035,-236.59538358852186,-1632.0912218618337,-1886.6390850874436,-1414.13836,-3394.20846,5657.27494,-1657.1046,-1694.59318,432.80629,-2356.92455,-1587.51255
1987,19.87,-1770.6188732910741,-2915.8827947749173,1498.7928704954363,2080.0598569291806,-2075.499616688413,-237.9774240024383,-1635.9357463946067,-1889.835900865199,-1410.70431,-3391.28181,5666.78826,-1662.07129,-1680.96608,435.98985,-2353.95265,-1578.323
1988,19.88,-1773.2892611505524,-2914.954860261895,1502.9140443312451,2077.228615820577,-2080.3381278748584,-239.2379038708386,-1639.78027092738,-1893.0327166429543,-1408.73617,-3388.39478,5676.25602,-1667.01799,-1667.37965,439.35873,-2348.48364,-1568.21668
1989,19.89,-1776.331570577758,-2913.574749804362,1507.035218167054,2074.3973747119735,-2085.14325176866,-240.62021511119656,-1643.624795460153,-1896.2295324207096,-1407.00911,-3385.56899,5685.72167,-1671.87677,-1653.83634,442.79668,-2345.62105,-1558.8227
1990,19.900000000000002,-1779.0406957847154,-2912.6533393314107,1511.1563920028627,2071.56613360337,-2090.0008543411354,-241.8049924100495,-1647.469319992926,-1899.426348198465,-1404.41839,-3382.46192,5695.0914,-1676.70342,-1640.39259,446.48751,-2342.22009,-1549.09014
1991,19.91,-1779.7880009426203,-2917.269365118217,1515.2775658386715,2068.7348924947664,-2094.8534309394886,-243.01018963752486,-1651.313844525699,-1902.6231639762202,-1403.29906,-3379.72368,5704.43507,-1681.50293,-1626.95458,450.00321,-2338.92613,-1539.28748
1992,19.92,-1781.6562602373815,-2917.508406278218,1519.3987396744803,2065.903651386163,-2099.716248776235,-244.17337607426845,-1655.158369058472,-1905.8199797539755,-1402.127,-3376.83724,5713.74946,-1686.39123,-1613.58952,453.65674,-2335.68153,-1529.39388
1993,19.93,-1785.0076061627076,-2915.9784082514043,1523.5199135102891,2063.0724102775594,-2104.590321986331,-245.28845918445344,-1659.002893591245,-1909.0167955317308,-1400.99867,-3373.62461,5723.15926,-1691.23961,-1600.24947,457.19217,-2332.74782,-1519.37041
1994,19.94,-1788.6982819329455,-2914.0944566258295,1527.641087346098,2060.241169168956,-2109.4926090077215,-246.2721166247801,-1662.847418124018,-1912.2136113094862,-1400.6535,-3370.77056,5732.18559,-1696.6474,-1586.88336,460.65256,-2329.79736,-1509.28867
1995,19.95,-1792.0139898307596,-2912.654025709895,1531.7622611819068,2057.4099280603523,-2114.4037964195777,-247.21032673217786,-1666.691942656791,-1915.4104270872415,-1400.00569,-3367.6052,5741.49322,-1701.55709,-1573.52632,463.9993,-2326.98635,-1499.06142
1996,19.96,-1794.373507409923,-2916.8660098822183,1535.8834350177156,2054.5786869517488,-2119.329973503849,-248.0663520439535,-1670.536467189564,-1918.6072428649968,-1399.57115,-3363.89658,5752.16928,-1705.85054,-1560.10005,467.25196,-2324.36593,-1488.72495
1997,19.97,-1797.0952706154164,-2916.2584843546792,1540.0046088535244,2051.747445843145,-2124.271802676601,-248.8268284915434,-1674.380991722337,-1921.8040586427521,-1399.9752,-3360.20236,5761.57419,-1710.65813,-1546.72399,470.41512,-2321.8109,-1478.31705
1998,19.98,-1801.439022244356,-2913.782232795147,1544.1257826893332,2048.9162047345417,-2129.2220842398474,-249.53018646909496,-1678.22551625511,-1925.0008744205074,-1400.05719,-3356.64401,5770.86048,-1715.41123,-1533.33628,473.21369,-2319.2978,-1467.80343
1999,19.990000000000002,-1805.7877740091221,-2911.314772949791,1548.246956525142,2046.0849636259384,-2134.178965284214,-250.18541949023935,-1682.0700407878833,-1928.1976901982628,-1400.36989,-3352.65096,5780.11686,-1720.1425,-1519.87348,475.61446,-2316.86247,-1457.17069
2000,20.0,-1809.8768893309511,-2909.2233088368657,1552.3681303609508,2043.253722517335,-2139.143048000674,-250.7836525419359,-1685.9145653206565,-1931.394505976018,-1400.86237,-3348.63095,5789.29862,-1724.74833,-1506.59849,477.77713,-2314.56062,-1446.4412
2001,20.01,-1812.7891201759371,-2913.2876552179596,1556.4893041967596,2040.4224814087318,-2144.114788720929,-251.31449546649878,-1689.7590898534295,-1934.5913217537734,-1401.36596,-3344.40206,5798.32886,-1729.30367,-1493.59198,479.72463,-2312.40966,-1435.67877
2002,20.02,-1816.2455062841232,-2912.0336730873123,1560.6104780325684,2037.5912403001284,-2149.0926535475005,-251.7844547928031,-1693.6036143862025,-1937.7881375315287,-1402.30837,-3340.17438,5807.40648,-1733.66639,-1480.53469,481.03562,-2310.31527,-1424.87134
2003,20.03,-1820.5591338089043,-2909.505310459553,1564.7316518683772,2034.7599991915251,-2154.074076620364,-252.2150638604539,-1697.4481389189755,-1940.984953309284,-1403.65155,-3335.56968,5816.29722,-1737.99928,-1467.62132,482.03115,-2308.33866,-1414.03284
2004,20.04,-1824.8087302566037,-2906.8707459733996,1568.852825704186,2031.9287580829218,-2159.0592801573935,-252.5994408816047,-1701.2926634517485,-1944.1817690870394,-1405.01906,-3330.96062,5825.38698,-1742.35966,-1454.73369,482.39145,-2306.50282,-1403.19327
2005,20.05,-1829.0971744255921,-2904.2999004686153,1572.9739995399948,2029.0975169743185,-2164.0478930062113,-252.93669723011578,-1705.1371879845215,-1947.3785848647947,-1406.93615,-3325.89829,5834.54935,-1746.85428,-1441.95459,482.38884,-2304.65217,-1392.36889
2006,20.06,-1833.362335191702,-2901.690608679789,1577.0951733758036,2026.2662758657152,-2169.0371838354354,-253.26377064912248,-1708.9817125172945,-1950.57540064255,-1408.21463,-3321.04369,5843.81122,-1751.46238,-1429.25918,481.86596,-2302.95456,-1381.62421
2007,20.07,-1837.69739793452,-2899.199177160395,1581.2163472116124,2023.435034757112,-2174.0282770546914,-253.5620800131985,-1712.8262370500674,-1953.7722164203053,-1410.21029,-3316.05064,5853.12546,-1756.16706,-1416.75232,481.01834,-2301.31228,-1370.94092
2008,20.080000000000002,-1842.0117685677144,-2896.672082773667,1585.3375210474212,2020.6037936485086,-2179.0202067455216,-253.84604825404418,-1716.678903724879,-1956.9592149287448,-1413.01623,-3310.56221,5862.45629,-1760.97329,-1404.25932,479.67063,-2299.6934,-1360.31224
2009,20.09,-1846.2583138686869,-2894.0326030888073,1589.45869488323,2017.7725525399053,-2184.0124787889545,-254.12393284224234,-1720.7414338432968,-1959.873978904944,-1415.43942,-3305.17906,5871.76671,-1765.81092,-1391.82835,477.86244,-2298.10138,-1349.67099
2010,20.1,-1850.5093249661147,-2891.4003218254265,1593.5798687190388,2014.941311431302,-2189.0056737563937,-254.38470864084735,-1724.776652511112,-1962.826437254001,-1418.23071,-3299.70033,5880.88632,-1770.66284,-1379.34199,475.70504,-2296.51777,-1339.0863
2011,20.11,-1854.7314819759877,-2888.722003288736,1597.7010425548476,2012.1100703226987,-2193.999046865889,-254.64205080484052,-1728.8832352591005,-1965.6788008587896,-1421.15525,-3294.23289,5889.77722,-1775.45103,-1366.91673,473.1237,-2294.94738,-1328.51085
2012,20.12,-1858.9341663968028,-2886.013231674325,1601.8222163906564,2009.2788292140954,-2198.992939926231,-254.88909756532945,-1733.032644380697,-1968.4684968891145,-1424.22869,-3288.65034,5898.50793,-1780.03871,-1354.55606,470.40749,-2293.28011,-1317.97857
2013,20.13,-1863.1152936361175,-2883.2713026072884,1605.9433902264652,2006.447588105492,-2203.9859199762227,-255.15395643413808,-1737.2243012502586,-1971.1943018505633,-1427.63452,-3282.87414,5906.95917,-1784.46754,-1342.28979,467.43686,-2291.82387,-1307.35981
2014,20.14,-1867.2671815080182,-2880.4852970259653,1610.064564062274,2003.6163469968888,-2208.9819388192022,-255.35344508192085,-1741.4889202722534,-1973.8044789704616,-1431.50007,-3276.99123,5915.2152,-1788.7217,-1329.98718,464.26848,-2290.31491,-1296.82757
2015,20.150000000000002,-1871.3866046321382,-2877.6515092561303,1614.1857378980828,2000.7851058882854,-2213.9777685321164,-255.55761530395165,-1745.8413388450665,-1976.2654650669342,-1435.4575,-3271.07348,5923.34143,-1792.80246,-1317.76207,461.05801,-2288.77709,-1286.29813
2016,20.16,-1875.4853742151122,-2874.7879296945175,1618.3069117338916,1997.9538647796821,-2218.973683864178,-255.75967963745182,-1750.2252569630311,-1978.6698905565222,-1439.96676,-3264.95293,5931.38313,-1796.80317,-1305.67429,457.8446,-2288.12677,-1276.08787
2017,20.17,-1879.5543985034974,-2871.8822384961054,1622.4280855697004,1995.1226236710788,-2223.973265730273,-255.82434155990833,-1754.6900771182163,-1980.9205306836532,-1443.92585,-3258.94307,5939.39483,-1800.82783,-1293.64985,454.6529,-2286.72197,-1265.60708
2018,20.18,-1883.6206736711538,-2868.9727013746888,1626.5492594055092,1992.2913825624755,-2228.971406234458,-255.9606922123639,-1759.1013431909528,-1983.2744065587842,-1448.28906,-3252.61117,5947.45564,-1804.91464,-1281.6769,451.63017,-2285.23324,-1255.33344
2019,20.19,-1887.6710181875758,-2866.0410279108987,1630.670433241318,1989.4601414538722,-2233.967711521235,-256.1528730681375,-1763.563015608685,-1985.5312803339095,-1453.11733,-3246.043,5955.50777,-1809.06904,-1269.71614,448.6276,-2283.1984,-1244.33048
