,Time,0_X,0_Y,1_X,1_Y,2_X,2_Y,3_X,3_Y,10_person_X,10_person_Y,3_person_X,3_person_Y,8_person_X,8_person_Y,9_person_X,9_person_Y
3907,39.07,538.9999350725715,-2879.1801358535686,3538.7769515100326,-621.4533587055994,-732.4973601330636,-3022.2391261764847,5985.001761357736,-1787.8550914459834,1984.18129,-1593.42658,-1466.86886,1035.26718,-66.32691,-3131.07534,4089.4146,-1153.50607
3908,39.08,539.3465185199342,-2874.1921623257704,3539.990140574438,-619.6046740911951,-727.7422507971921,-3023.7847442418256,5986.684821356503,-1792.563308628798,1991.49698,-1583.90941,-1480.5364,1031.52324,-55.79854,-3131.6586,4083.55886,-1152.30525
3909,39.09,539.7240794760932,-2869.206437932627,3541.291504515667,-617.5958618493754,-722.9871414613207,-3025.3303623071665,5988.367881355269,-1797.2715258116127,1998.81326,-1574.37279,-1494.30722,1027.25527,-45.50769,-3132.29838,4077.79086,-1150.97015
3910,39.1,540.1174602883976,-2864.221936800466,3542.6856580372687,-615.4370491572541,-718.2320321254492,-3026.8759803725075,5990.050941354036,-1801.9797429944274,2006.10772,-1564.71585,-1508.25213,1023.01034,-35.49061,-3133.06673,4072.17975,-1149.4779
3911,39.11,540.5070441454673,-2859.237137464654,3544.1226085686776,-613.133514193045,-713.4769227895778,-3028.4215984378484,5991.734001352802,-1806.687960177242,2013.43372,-1555.09938,-1522.17161,1018.79676,-25.69822,-3133.91183,4066.51757,-1147.80218
3912,39.12,540.9095642132627,-2854.2533660418235,3545.705569427048,-610.6428866270707,-708.7218134537063,-3029.9672165031893,5993.417061351569,-1811.3961773600568,2020.72988,-1545.4103,-1535.9124,1014.48742,-16.16935,-3134.90123,4061.0088,-1145.97255
3913,39.13,541.3113662663421,-2849.2695366797625,3547.3741808912787,-607.9879313360299,-703.9667041178349,-3031.5128345685303,5995.100121350335,-1816.1043945428714,2028.02526,-1535.63511,-1549.22815,1010.33259,-6.80407,-3136.08773,4055.51403,-1143.85182
3914,39.14,541.72418283939,-2844.2866075736024,3549.180364030875,-605.0894558268893,-699.2115947819634,-3033.058452633871,5996.783181349102,-1820.812611725686,2035.24313,-1525.89399,-1561.7978,1006.3065,2.38325,-3137.48912,4049.93518,-1141.51234
3915,39.15,542.1511667620609,-2839.3048724612363,3551.1351644585325,-601.9389407710449,-694.456485446092,-3034.604070699212,5998.466241347868,-1825.5208289085008,2042.61596,-1516.06176,-1573.26592,1002.32293,11.49445,-3139.11161,4044.40641,-1138.97554
3916,39.160000000000004,542.6272589927596,-2834.327590453165,3553.300338894647,-598.544322899575,-689.7013761102205,-3036.149688764553,6000.149301346635,-1830.2290460913155,2050.00842,-1506.16196,-1585.54265,998.74131,20.41068,-3141.07305,4038.78063,-1136.29206
3917,39.17,543.1325481929099,-2829.353187692611,3555.627246995248,-594.935887575363,-684.946266774349,-3037.695306829894,6001.832361345401,-1834.9372632741301,2057.39191,-1496.18796,-1597.7658,995.3916,29.03998,-3143.2611,4033.08469,-1133.45913
3918,39.18,543.7026705760542,-2824.38579798893,3558.062502578535,-591.1333730056144,-680.1911574384776,-3039.240924895235,6003.515421344168,-1839.6454804569448,2064.77742,-1486.18002,-1609.85811,992.16456,37.57348,-3145.78092,4027.21508,-1130.49
3919,39.19,544.6318999379278,-2819.4729034456864,3560.593847277666,-587.1437889407231,-675.4360481026062,-3040.786542960576,6005.198481342934,-1844.3536976397595,2072.18765,-1476.27543,-1621.91056,988.99262,45.92303,-3148.4316,4021.429,-1127.50204
3920,39.2,545.9711143017348,-2814.655590409587,3563.2113360569447,-583.0497412026858,-670.6809387667347,-3042.332161025917,6006.8815413417005,-1849.0619148225742,2079.43843,-1466.21576,-1633.86436,985.90367,54.11367,-3151.30162,4015.27438,-1124.24203
3921,39.21,547.4960794686142,-2809.893817500281,3565.815996070535,-578.7817503154412,-665.9258294308632,-3043.8777790912577,6008.564601340468,-1853.7701320053889,2086.81071,-1456.12934,-1645.75051,982.94007,62.23576,-3154.26651,4009.0852,-1120.84645
3922,39.22,549.1050915370477,-2805.1597832625894,3568.4138434505217,-574.5096092842604,-661.1707200949918,-3045.4233971565986,6010.247661339234,-1858.4783491882035,2094.23026,-1445.92147,-1657.56843,980.04482,70.18792,-3157.36479,4002.92876,-1117.48674
3923,39.230000000000004,550.6918071552738,-2800.4182293456884,3571.013889014854,-570.2388057224708,-656.4156107591203,-3046.9690152219396,6011.930721338001,-1863.1865663710182,2101.47772,-1435.37131,-1669.35954,977.30496,77.93793,-3160.56645,3996.60753,-1113.92404
3924,39.24,552.1847625880464,-2795.6463236387663,3573.4951395932653,-565.8979077085646,-651.6605014232489,-3048.5146332872805,6013.613781336767,-1867.894783553833,2108.67735,-1424.4666,-1681.25619,974.67428,85.63731,-3163.87155,3990.28553,-1110.33708
3925,39.25,553.5585266658342,-2790.838749171472,3575.8140931457065,-561.4681837418124,-646.9053920873774,-3050.0602513526214,6015.296841335534,-1872.6030007366476,2115.87023,-1413.1093,-1693.19169,972.12262,93.08454,-3167.1423,3983.88085,-1106.65265
3926,39.26,554.7514712703465,-2785.9831458958156,3577.9115989700435,-556.929409753512,-642.150282751506,-3051.6058694179624,6016.9799013343,-1877.3112179194623,2123.08921,-1401.34244,-1705.23168,969.71322,100.23243,-3170.37708,3977.49076,-1102.86087
3927,39.27,555.6917256935519,-2781.0723494614635,3579.786444824267,-552.294223347023,-637.3951734156345,-3053.1514874833033,6018.662961333067,-1882.019435102277,2130.35543,-1389.13534,-1717.31229,967.42704,107.11874,-3173.56955,3971.07108,-1098.97975
3928,39.28,556.3165484360477,-2776.1115434240883,3581.4310388737317,-547.5724323295736,-632.6400640797631,-3054.6971055486442,6020.346021331833,-1886.7276522850916,2137.71318,-1376.47701,-1729.44899,965.20376,113.76708,-3176.61456,3964.50178,-1094.90792
3929,39.29,556.5946939223978,-2771.1192859098546,3582.8876912877563,-542.7893199804105,-627.8849547438916,-3056.242723613985,6022.0290813306,-1891.4358694679063,2144.94878,-1363.34769,-1741.51338,962.92104,120.22287,-3179.57317,3957.70854,-1090.61587
3930,39.300000000000004,556.4755455427295,-2766.1207057450856,3584.0833409718703,-537.9343820989461,-623.1298454080202,-3057.788341679326,6023.712141329366,-1896.144086650721,2152.32203,-1349.81969,-1753.59898,960.54117,126.61843,-3182.45535,3951.15836,-1086.45627
3931,39.31,555.9692623498923,-2761.146404052521,3585.008083262207,-533.0206409889097,-618.3747360721487,-3059.333959744667,6025.395201328133,-1900.8523038335356,2159.69048,-1335.91361,-1765.5229,957.9476,132.88373,-3185.2789,3944.24924,-1081.8593
3932,39.32,555.0432500341236,-2756.232902125072,3585.8173956267897,-528.0865743602013,-613.6196267362773,-3060.879577810008,6027.078261326899,-1905.5605210163503,2166.81147,-1321.57954,-1777.32625,955.25582,139.20531,-3188.12856,3937.48564,-1077.24539
3933,39.33,553.7419744111146,-2751.4052026985373,3586.2696134429116,-523.1070664480898,-608.8645174004058,-3062.425195875349,6028.761321325666,-1910.268738199165,2173.65352,-1307.21148,-1788.95252,952.1734,145.40385,-3190.91729,3930.81697,-1072.50876
3934,39.34,552.0687757037041,-2746.693472009553,3586.442384753755,-518.1100523322252,-604.1094080645344,-3063.97081394069,6030.4443813244325,-1914.9769553819797,2179.85993,-1292.76371,-1800.48224,948.95227,151.53159,-3193.67146,3923.57092,-1067.15468
3935,39.35,550.0624001721518,-2742.113684107653,3586.4399333860633,-513.1100529331457,-599.3542987286629,-3065.5164320060308,6032.1274413231995,-1919.6851725647944,2185.48718,-1278.40839,-1812.04516,945.59286,157.77061,-3196.43453,3916.49284,-1061.86987
3936,39.36,548.0560246405995,-2737.5338962057535,3586.17657931779,-508.1169932865237,-594.5991893927915,-3067.0620500713717,6033.810501321966,-1924.393389747609,2190.40963,-1264.09498,-1823.45734,941.8297,163.80105,-3199.11875,3909.28734,-1056.24123
3937,39.37,546.0496491090472,-2732.954108303854,3585.802902268843,-503.13097629266076,-589.84408005692,-3068.6076681367126,6035.493561320733,-1929.1016069304237,2194.8236,-1249.87425,-1834.84097,937.78973,169.82611,-3201.77867,3901.98792,-1050.38487
3938,39.38,544.0432735774949,-2728.3743204019543,3585.312248358188,-498.15510865575976,-585.0889707210486,-3070.1532862020536,6037.176621319499,-1933.8098241132384,2198.68003,-1235.81095,-1846.37229,933.49741,175.93225,-3204.52135,3894.6943,-1044.3239
3939,39.39,542.0368980459426,-2723.7945325000546,3584.690404705081,-493.1939283051687,-580.3338613851771,-3071.6989042673945,6038.859681318266,-1938.518041296053,2202.1927,-1221.80412,-1857.87073,929.08795,181.8996,-3207.26201,3887.03704,-1037.77303
3940,39.4,540.0305225143903,-2719.214744598155,3583.912035961727,-488.25488567532955,-575.5787520493056,-3073.2445223327354,6040.542741317032,-1943.2262584788677,2205.3511,-1207.84873,-1869.04622,924.70479,187.79319,-3210.14515,3879.31136,-1031.07436
3941,39.410000000000004,538.024146982838,-2714.6349566962554,3583.057587180597,-483.3284348960742,-570.8236427134342,-3074.7901403980763,6042.225801315799,-1947.9344756616824,2208.18581,-1193.94999,-1879.85603,920.49492,193.73896,-3213.16321,3871.28024,-1024.04958
3942,39.42,536.0177714512857,-2710.0551687943557,3582.314772603227,-478.3839201065678,-566.0685333775627,-3076.3357584634173,6043.908861314565,-1952.642692844497,2210.74398,-1180.07321,-1890.21341,916.42016,199.63018,-3216.3568,3863.15628,-1016.97216
3943,39.43,534.0113959197334,-2705.475380892456,3581.6476983426833,-473.42861870999064,-561.3134240416913,-3077.881376528758,6045.591921313332,-1957.3509100273118,2213.00104,-1166.2998,-1900.00582,912.3565,205.58261,-3219.7495,3854.91821,-1009.63302
3944,39.44,532.0050203881812,-2700.8955929905565,3581.293379537793,-468.44118869198525,-556.5583147058198,-3079.426994594099,6047.274981312098,-1962.0591272101265,2214.87491,-1152.65591,-1909.51039,908.2506,211.95577,-3223.23996,3846.6973,-1002.2041
3945,39.45,529.9986448566289,-2696.315805088657,3583.42507400725,-463.91837113111814,-551.8032053699484,-3080.97261265944,6048.958041310864,-1966.7673443929411,2216.53791,-1139.1164,-1918.95218,903.96321,217.99689,-3227.13212,3838.64633,-994.79228
3946,39.46,527.9922693250766,-2691.736017186757,3585.5229907685016,-459.3797870718702,-547.0480960340769,-3082.518230724781,6050.641101309631,-1971.4755615757558,2218.00553,-1125.81513,-1928.56568,899.51205,223.91338,-3231.23129,3830.43198,-987.34162
3947,39.47,525.9858937935243,-2687.1562292848575,3587.757228321059,-454.90673637254395,-542.2929866982055,-3084.063848790122,6052.324161308397,-1976.1837787585705,2219.30424,-1112.70925,-1938.59508,894.83277,229.60157,-3235.74206,3822.13493,-979.75432
3948,39.480000000000004,523.979518261972,-2682.576441382958,3590.0336094728955,-450.45498516076634,-537.537877362334,-3085.609466855463,6054.007221307164,-1980.8919959413852,2220.48879,-1099.71385,-1948.97331,890.09465,234.97612,-3240.25946,3813.79711,-972.17731
3949,39.49,521.9731427304197,-2677.9966534810583,3592.341462542306,-446.01946780537116,-532.7827680264626,-3087.155084920804,6055.6902813059305,-1985.6002131241999,2221.54992,-1086.72267,-1959.83785,885.49294,240.3753,-3245.01656,3805.2052,-964.43643
3950,39.5,519.9667671988674,-2673.4168655791586,3594.690885677434,-441.60582861167546,-528.0276586905911,-3088.7007029861447,6057.3733413046975,-1990.3084303070145,2222.67822,-1073.72903,-1970.96029,881.02683,245.16718,-3249.90165,3796.56245,-956.60124
3951,39.51,517.9603916673151,-2668.837077677259,3597.121896701199,-437.2365969398215,-523.2725493547197,-3090.2463210514857,6059.056401303464,-1995.0166474898292,2223.71386,-1060.75687,-1982.31765,876.73873,249.56462,-3254.95258,3787.81237,-948.84089
3952,39.52,515.9540161357628,-2664.2572897753594,3599.566745897852,-432.87509348279815,-518.5174400188482,-3091.7919391168266,6060.739461302231,-1999.724864672644,2224.6284,-1047.69663,-1993.94794,872.94598,253.59525,-3260.1174,3778.93862,-941.18484
3953,39.53,513.9476406042105,-2659.6775018734597,3602.0464198684745,-428.5332946620998,-513.7623306829768,-3093.3375571821675,6062.422521300997,-2004.4330818554586,2225.57428,-1034.63484,-2005.79342,869.50621,257.08224,-3265.32438,3769.89118,-933.6377
3954,39.54,511.9412650726582,-2655.09771397156,3604.568129778315,-424.21577464123,-509.00722134710537,-3094.8831752475085,6064.105581299764,-2009.1412990382732,2226.56838,-1021.49603,-2017.93318,866.39728,260.14314,-3270.62748,3760.97477,-926.37269
3955,39.550000000000004,509.9348895411059,-2650.5179260696605,3607.15463320636,-419.93675606021026,-504.252112011234,-3096.4287933128494,6065.78864129853,-2013.849516221088,2227.53373,-1008.26487,-2030.18961,863.7383,263.06184,-3275.94246,3751.99857,-919.36795
3956,39.56,507.9285140095536,-2645.938138167761,3609.786243035001,-415.68532927502406,-499.4970026753626,-3097.9744113781903,6067.471701297297,-2018.5577334039026,2228.49142,-994.95274,-2042.49641,861.58331,266.03991,-3281.25998,3743.26746,-912.69964
3957,39.57,505.92213847800133,-2641.358350265861,3612.460814780001,-411.46079782398147,-494.7418933394912,-3099.5200294435313,6069.154761296063,-2023.2659505867173,2229.56368,-981.56706,-2054.90084,859.76353,268.58792,-3286.63098,3734.72843,-906.3142
3958,39.58,503.91576294644904,-2636.7785623639616,3615.204730993599,-407.28097440513284,-489.9867840036198,-3101.065647508872,6070.83782129483,-2027.974167769532,2230.71937,-968.12802,-2067.41382,858.43868,270.65998,-3292.04382,3726.44851,-900.10889
3959,39.59,501.90938741489674,-2632.198774462062,3618.0019775521396,-403.1366515785747,-485.2316746677484,-3102.611265574213,6072.520881293596,-2032.6823849523466,2231.94868,-954.65789,-2079.79557,857.33363,274.05851,-3297.48626,3718.46337,-894.06094
3960,39.6,499.90301188334445,-2627.6189865601623,3620.8419427610543,-399.0214848004048,-480.476565331877,-3104.156883639554,6074.203941292363,-2037.3906021351613,2233.40157,-941.17267,-2092.16521,856.30026,276.17911,-3302.96771,3710.69578,-887.94578
3961,39.61,497.89663635179215,-2623.0391986582626,3623.7580505971255,-394.9599192046765,-475.7214559960056,-3105.702501704895,6069.6722622757625,-2035.2778112580272,2235.05259,-927.74386,-2104.38473,855.30123,279.52808,-3308.24315,3703.28045,-881.97654
3962,39.62,495.89026082023986,-2618.459410756363,3626.722907668446,-390.93380165216524,-470.9663466601342,-3107.248119770236,6065.140583259162,-2033.165020380893,2236.80258,-914.3767,-2116.42843,854.22182,282.27651,-3313.45241,3696.13665,-875.96778
3963,39.63,493.88388528868757,-2613.8796228544634,3629.709805797872,-386.92400869436386,-466.2112373242628,-3108.793737835577,6060.608904242561,-2031.052229503759,2238.70081,-901.07403,-2128.32917,852.97712,285.04825,-3318.57285,3689.23036,-870.13008
3964,39.64,491.8775097571353,-2609.2998349525637,3632.7297721050186,-382.9390615800727,-461.4561279883914,-3110.339355900918,6056.07722522596,-2028.939438626625,2240.7115,-887.81767,-2140.05354,851.48635,287.65521,-3323.49339,3682.52944,-864.50629
3965,39.65,489.871134225583,-2604.720047050664,3635.7780486883644,-378.97572840313364,-456.70101865252,-3111.8849739662587,6051.54554620936,-2026.8266477494908,2242.77009,-874.648,-2151.50436,849.7257,290.46699,-3328.20192,3675.77335,-859.00622
3966,39.660000000000004,487.8647586940307,-2600.1402591487645,3638.8266389530036,-375.0126365043321,-451.9459093166486,-3113.4305920315996,6047.013867192759,-2024.7138568723567,2244.93565,-861.47734,-2162.77225,847.55987,293.2403,-3332.67157,3669.14456,-853.80867
3967,39.67,485.8583831624784,-2595.560471246865,3641.913556277858,-371.0793247407523,-447.19079998077723,-3114.9762100969406,6042.482188176158,-2022.6010659952226,2247.08292,-848.29783,-2173.8342,844.93918,296.35991,-3336.79978,3662.43113,-848.77439
3968,39.68,483.8520076309261,-2590.980683344965,3645.0079215742394,-367.15186965984424,-442.43569064490583,-3116.5218281622815,6037.950509159557,-2020.4882751180885,2249.30692,-834.92016,-2184.88022,841.89434,299.89298,-3340.65389,3655.74667,-843.99594
3969,39.69,481.8456320993738,-2586.4008954430656,3648.1816570375677,-363.2882698864706,-437.68058130903444,-3118.0674462276224,6033.418830142957,-2018.3754842409544,2251.63906,-821.47683,-2195.8667,838.3015,303.54032,-3344.4386,3648.97644,-839.35754
3970,39.7,479.8392565678215,-2581.821107541166,3651.407421756281,-359.46800262101607,-432.92547197316304,-3119.6130642929634,6028.887151126356,-2016.2626933638203,2254.12701,-808.01146,-2207.0412,834.34306,307.42155,-3348.13325,3642.25271,-835.00119
3971,39.71,477.8328810362692,-2577.2413196392663,3654.6856583129716,-355.6926662017841,-428.17036263729165,-3121.1586823583043,6024.355472109755,-2014.1499024866862,2256.80156,-794.54757,-2218.56583,830.2193,311.54524,-3351.72319,3635.5326,-830.85893
3972,39.72,475.8265055047169,-2572.6615317373667,3658.018241260335,-351.96521520962557,-423.41525330142025,-3122.7043004236452,6019.823793093155,-2012.037111609552,2259.54982,-781.06736,-2230.13697,825.94983,316.02728,-3355.22629,3628.83241,-827.05642
3973,39.730000000000004,473.8201299731646,-2568.081743835467,3661.3792455355856,-348.26337103924976,-418.66014396554885,-3124.249918488986,6015.292114076554,-2009.924320732418,2262.55774,-767.57306,-2241.83856,821.62448,320.68373,-3358.60796,3622.24718,-823.57101
3974,39.74,471.81375444161233,-2563.5019559335674,3664.8150957662842,-344.6308879777326,-413.90503462967746,-3125.795536554327,6010.760435059953,-2007.8115298552839,2265.55664,-753.87851,-2253.59658,817.38892,325.13761,-3361.7543,3615.85541,-820.57468
3975,39.75,469.80737891006004,-2558.9221680316678,3668.293872666967,-341.0394939203678,-409.14992529380606,-3127.341154619668,6006.228756043352,-2005.6987389781498,2268.65752,-740.11413,-2265.25764,813.31433,329.7689,-3364.88339,3609.5276,-818.02532
3976,39.76,467.80100337850774,-2554.342380129768,3671.814327646483,-337.48894512656113,-404.39481595793467,-3128.886772685009,6001.697077026752,-2003.5859481010157,2271.86626,-726.25305,-2276.86143,809.47076,334.55949,-3367.80251,3603.12253,-815.9691
3977,39.77,465.79462784695545,-2549.7625922278685,3675.380443618843,-333.98426013762446,-399.6397066220633,-3130.43239075035,5997.165398010151,-2001.4731572238816,2275.15795,-712.33302,-2288.43929,805.97238,339.34152,-3370.58603,3597.11387,-814.34155
3978,39.78,463.78825231540316,-2545.182804325969,3678.9772278984683,-330.51105659538297,-394.8845972861919,-3131.978008815691,5992.63371899355,-1999.3603663467475,2278.50707,-698.35144,-2300.02927,802.74044,344.26589,-3373.17583,3591.19678,-813.14167
3979,39.79,461.78187678385086,-2540.603016424069,3682.596291061405,-327.06107372257406,-390.1294879503205,-3133.5236268810318,5988.1020399769495,-1997.2475754696134,2282.08891,-684.32262,-2311.63556,799.77006,348.9831,-3375.82851,3585.4815,-812.23549
3980,39.800000000000004,459.77550125229857,-2536.0232285221696,3686.2762871732684,-323.6761618157929,-385.3743786144491,-3135.0692449463727,5983.570360960349,-1995.1347845924793,2285.78151,-670.25919,-2323.47319,797.02666,353.55675,-3378.3854,3579.92653,-811.64091
3981,39.81,457.7691257207463,-2531.44344062027,3689.982926508808,-320.3204465662176,-380.6192692785777,-3136.6148630117136,5979.038681943748,-1993.0219937153452,2289.7562,-656.30907,-2335.30976,794.45436,358.16297,-3380.93024,3574.60295,-811.31108
3982,39.82,455.762750189194,-2526.8636527183703,3693.7337394380124,-317.0141794308952,-375.8641599427063,-3138.1604810770546,5974.507002927147,-1990.909202838211,2293.94212,-642.5623,-2347.26671,792.03268,362.49201,-3383.39887,3569.59041,-811.22674
3983,39.83,453.7563746576417,-2522.2838648164707,3697.4975676669346,-313.7227364246791,-371.1090506068349,-3139.7060991423955,5969.975323910547,-1988.796411961077,2298.15504,-628.9103,-2359.10246,789.72257,366.77285,-3385.77704,3564.84171,-811.38106
3984,39.84,451.7499991260894,-2517.704076914571,3701.242346744464,-310.4096367188906,-366.3539412709635,-3141.2517172077364,5965.443644893946,-1986.6836210839429,2302.15039,-615.16831,-2370.94963,787.57578,370.85091,-3387.92058,3560.34267,-811.57868
3985,39.85,449.7436235945371,-2513.1242890126714,3704.9298937518847,-307.0329523883581,-361.5988319350921,-3142.7973352730774,5960.911965877345,-1984.5708302068088,2306.75863,-601.28102,-2382.92845,785.59996,374.5951,-3390.02631,3555.91413,-811.85444
3986,39.86,447.7372480629848,-2508.5445011107718,3708.771887249777,-303.83309520995886,-356.8437225992207,-3144.3429533384183,5956.3802868607445,-1982.4580393296746,2311.41074,-587.32227,-2395.03787,783.76862,378.38394,-3391.94826,3551.44968,-812.15364
3987,39.87,445.7308725314325,-2503.964713208872,3712.6087020224295,-300.6270302698247,-352.0886132633493,-3145.888571403759,5951.848607844144,-1980.3452484525405,2316.38795,-573.04196,-2407.38575,782.08741,381.98012,-3393.81201,3546.97723,-812.65104
3988,39.88,443.7244969998802,-2499.3849253069725,3716.525449748743,-297.51912305621323,-347.3524979679391,-3147.422408079785,5947.316928827543,-1978.2324575754064,2321.49911,-558.32909,-2420.14281,780.64996,385.51761,-3395.46501,3542.13554,-812.97941
3989,39.89,441.7181214683279,-2494.805137405073,3720.467754841117,-294.44369941732293,-342.69768651285136,-3148.9127677276397,5942.785249810942,-1976.1196666982723,2326.56148,-543.7643,-2433.23593,779.38336,388.93622,-3396.86861,3537.15025,-813.50713
3990,39.9,439.7117459367756,-2490.225349503173,3724.3207322329963,-291.25707656269054,-338.1892319647117,-3150.3411437793184,5938.253570794342,-1974.0068758211382,2331.73983,-529.29071,-2446.60294,778.30415,392.49682,-3398.142,3532.03609,-814.04132
3991,39.910000000000004,437.70537040522333,-2485.6455616012736,3728.1008679845277,-287.98437527781965,-333.7268885743386,-3151.7698767210827,5933.721891777741,-1971.8940849440041,2336.98711,-514.98459,-2459.99498,777.16124,395.81619,-3399.2023,3526.34155,-814.43668
3992,39.92,435.69899487367104,-2481.065773699374,3731.7429184961184,-284.55866833311154,-329.43427496696614,-3153.1556328888737,5929.19021276114,-1969.78129406687,2342.37419,-500.69261,-2473.18919,775.97462,399.07889,-3399.98241,3520.31813,-815.10419
3993,39.93,433.69261934211875,-2476.4859857974743,3735.141506617877,-280.89129887004407,-325.3049195655596,-3154.551314081025,5924.658533744539,-1967.668503189736,2347.73843,-486.4727,-2485.8954,774.78642,402.64893,-3400.61023,3514.12426,-815.79394
3994,39.94,431.68624381056645,-2471.9061978955747,3738.1115928062595,-276.8690373129622,-321.1269751925804,-3156.0105473405056,5920.126854727939,-1965.5557123126018,2353.17619,-472.44373,-2498.01853,773.54018,405.85102,-3400.91957,3507.7849,-816.60417
3995,39.95,429.67986827901416,-2467.326409993675,3741.5891011849,-273.2764149453196,-317.1208815402539,-3157.5348001812963,5915.595175711338,-1963.4429214354677,2358.79227,-458.59909,-2509.46879,772.12998,409.55104,-3401.06742,3501.07826,-817.23964
3996,39.96,427.67349274746186,-2462.7466220917754,3745.50136584656,-271.41926090485003,-312.94679864157735,-3159.1065447264964,5911.063496694737,-1961.3301305583336,2364.71802,-444.64402,-2520.35182,770.30363,412.97833,-3401.07496,3494.27274,-817.94251
3997,39.97,425.66711721590957,-2458.1668341898758,3746.800706708921,-276.1314754992148,-308.81494359160007,-3160.7260122159446,5906.531817678137,-1959.2173396811995,2370.91837,-430.96458,-2530.78145,768.04201,416.55464,-3400.85954,3487.28332,-818.65956
3998,39.980000000000004,423.6607416843573,-2453.587046287976,3747.661522345067,-280.9409840277839,-304.60641316758034,-3162.3802914857793,5902.000138661536,-1957.1045488040654,2377.69726,-417.30592,-2540.72638,765.18159,420.09296,-3400.52,3480.05573,-819.30326
3999,39.99,421.654366152805,-2449.0072583860765,3748.449672392824,-285.87847524319085,-300.35998676403574,-3164.0585714921303,5897.468459644935,-1954.9917579269313,2384.82549,-404.19673,-2550.42077,761.80657,423.83677,-3399.9987,3472.38844,-820.0347
4000,40.0,419.6479906212527,-2444.427470484177,3749.237822440581,-290.8159664585978,-295.9722232911626,-3165.7171639451526,5892.936780628334,-1952.8789670497972,2392.15877,-391.35009,-2559.94073,758.01718,427.53558,-3399.30046,3464.75726,-820.79624
4001,40.01,417.6416150897004,-2439.8476825822772,3750.025972488338,-295.7534576740048,-291.5002618315742,-3167.3695237180305,5888.405101611734,-1950.766176172663,2399.75489,-378.86237,-2569.18856,753.71832,431.13979,-3398.48295,3456.86737,-821.60443
4002,40.02,415.6352395581481,-2435.2678946803776,3750.814122536095,-300.69094888941174,-287.01869981491393,-3169.0052747667014,5883.873422595133,-1948.653385295529,2407.4788,-366.78079,-2578.38818,749.03752,434.98049,-3397.69597,3449.1122,-822.71473
4003,40.03,413.6288640265958,-2430.688106778478,3751.602272583852,-305.6284401048187,-282.4237739897017,-3170.6097135294194,5879.341743578532,-1946.540594418395,2415.24573,-354.69974,-2587.65408,743.94058,438.8596,-3396.79817,3440.9331,-823.74811
4004,40.04,411.6224884950435,-2426.1083188765783,3752.390422631609,-310.5659313202257,-277.745383293312,-3172.172224788503,5874.8100645619315,-1944.4278035412608,2423.0159,-342.9834,-2596.85719,738.61281,442.79365,-3395.87996,3432.46279,-824.69792
4005,40.050000000000004,409.6161129634912,-2421.5285309746787,3753.178572679366,-315.50342253563264,-272.99558031637235,-3173.708373562203,5870.278385545331,-1942.3150126641267,2430.94354,-331.59144,-2606.00012,733.05014,446.80451,-3394.97657,3423.79698,-825.81489
4006,40.06,407.6097374319389,-2416.948743072779,3753.966722727123,-320.4409137510396,-268.23627218685385,-3175.241013809717,5865.74670652873,-1940.2022217869926,2438.91636,-319.94079,-2615.03854,727.36305,450.32832,-3393.95524,3414.72995,-826.68648
4007,40.07,405.60336190038663,-2412.3689551708794,3754.75487277488,-325.37840496644657,-263.61074049475457,-3176.822487390011,5861.215027512129,-1938.0894309098585,2446.44934,-308.64199,-2624.0852,721.5103,454.12878,-3392.9621,3405.38784,-827.72956
4008,40.08,403.59698636883434,-2407.78916726898,3755.543022822637,-330.31589618185353,-258.9344283421631,-3178.384940764152,5856.683348495529,-1935.9766400327244,2453.97313,-297.34771,-2632.76365,715.69357,457.83384,-3392.01509,3395.54559,-828.74711
4009,40.09,401.59061083728204,-2403.20937936708,3756.331172870394,-335.2533873972605,-254.2824194716398,-3179.9559414564883,5852.151669478928,-1933.8638491555903,2461.92622,-285.99696,-2641.83713,709.41376,461.13203,-3391.08674,3385.37649,-829.93815
4010,40.1,399.58423530572975,-2398.6295914651805,3757.119322918151,-340.19087861266746,-249.82648367914646,-3181.597809588455,5847.619990462327,-1931.7510582784562,2469.8107,-274.75234,-2650.72394,702.9189,464.67805,-3390.29942,3374.75696,-831.29567
4011,40.11,397.57785977417745,-2394.049803563281,3757.907472965908,-345.1283698280744,-245.38220972694418,-3183.2427329768234,5843.0883114457265,-1929.638267401322,2477.51344,-263.68731,-2660.04674,695.95973,468.12507,-3389.6355,3363.82007,-832.90319
4012,40.12,395.57148424262516,-2389.470015661381,3758.6956230136648,-350.0658610434814,-241.0079538528441,-3184.9117737546435,5838.556632429126,-1927.525476524188,2485.23759,-252.83984,-2669.00735,689.03284,471.43278,-3389.13334,3352.41611,-834.83939
4013,40.13,393.56510871107287,-2384.890227759481,3759.4837730614217,-355.00335225888836,-236.7572579294725,-3186.6238961694544,5834.024953412525,-1925.4126856470539,2493.15827,-242.18046,-2678.08959,681.96269,474.4836,-3388.74482,3340.48255,-836.77413
4014,40.14,391.5587331795206,-2380.3104398575815,3760.2719231091787,-359.9408434742953,-232.70172236869985,-3188.4040973980987,5829.493274395924,-1923.2998947699198,2501.12904,-231.56471,-2687.30969,674.76116,477.51395,-3388.58142,3328.31177,-839.16623
4015,40.15,389.5523576479683,-2375.7306519556814,3761.0600731569357,-364.8783346897023,-228.79025524292757,-3190.2329748993966,5824.961595379324,-1921.1871038927857,2508.77113,-221.08029,-2696.67731,667.4972,480.42462,-3388.45363,3315.67798,-841.5256
